instant,season_1,season_2,season_3,season_4,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weathersit_1,weathersit_2,weathersit_3,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,temp,atemp,hum,windspeed,holiday,workingday,yr,cnt
699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.27629842676334015,0.2879296385633262,0.5713645244215938,0.19199301216130496,0,1,1,5323
700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.29805818201936213,0.3213296362530887,0.6679516709511568,0.07437896243294545,0,1,1,5668
701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.29805818201936213,0.31218975871668403,0.8294776349614396,0.07692168141054725,0,0,1,5191
702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.3593226776199366,0.36771946994748406,0.8466149100257069,0.21025218354497577,0,0,1,4649
703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.4901578320540148,0.4945042597631166,0.7892030848329048,0.12437161299792424,0,1,1,6234
704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.5192318954674466,0.511907174652913,0.7544987146529563,0.3128144254257055,0,1,1,6606
705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.472505054598133,0.45803400879780487,0.4987146529562982,0.6218246678374912,0,1,1,5729
706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.24510109570080668,0.23513808395193447,0.5231362467866324,0.3141028958010915,0,1,1,5375
707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.3260942865409503,0.3188238160294786,0.7857758354755784,0.22307710227341837,0,1,1,5008
708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.4018964368727857,0.4074923105841436,0.9370179948586118,0.16283647373076907,0,0,1,5582
709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.40501155959740653,0.4083297717170211,0.9310200514138818,0.27951210471532745,0,0,1,3228
710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.469389931873512,0.46796146733691557,0.9511568123393316,0.34616828495109897,0,1,1,5170
711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.36659088196102213,0.34035759327846876,0.6135393316195373,0.5641341798618059,0,1,1,5501
712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.2970202231275184,0.2865067422184372,0.5535557840616966,0.28974152871959236,0,1,1,5319
713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.29494305929474124,0.28237194195423,0.4995712082262211,0.3128144254257055,0,1,1,5532
714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.2772915278879493,0.2823771924942481,0.6610971722365038,0.22437381885920687,0,1,1,5611
715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.33024861420650475,0.3403838459785589,0.6688092544987146,0.17308445170843956,0,0,1,5047
716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.3780134139676621,0.3818040435458787,0.8624678663239074,0.1615232647241756,0,0,1,3786
717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.41643284555495663,0.42323342955823007,0.9327331619537275,0.1564029865300215,0,1,1,4585
718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.438238704627303,0.4340075376752499,0.6850899742930591,0.41027432461990637,0,1,1,5557
719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.3406319412722112,0.345344293660603,0.6431023136246786,0.33335367398565946,0,1,1,5267
720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.3375168185475903,0.33622804355427954,0.6868041131105398,0.2269177747683691,0,1,1,4128
721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.33336373693112564,0.2923204026534129,0.5724082262210797,0.7256485799097988,0,1,1,3623
722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.2575615865992903,0.20614066406729936,0.45372750642673515,0.7936035382839596,0,0,1,1749
723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.23264060480232307,0.23680119250264892,0.5299917737789203,0.22819593738075206,0,0,1,1787
724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.21453675757591623,0.2360516779150736,0.813680205655527,0.11305286459949287,0,1,1,920
725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.289299702966818,0.2827355418504794,0.7555609254498714,0.3016758567245681,1,0,1,1013
726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.22952548207770213,0.18542728369612815,0.8466149100257069,0.606414562147874,0,1,1,441
727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.24302517791711936,0.19370869793958312,0.6713799485861182,0.6756559293448201,0,1,1,2114
728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.24198597297618574,0.23099278260769118,0.6066838046272492,0.27434997700338076,0,1,1,3095
729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.24198597297618574,0.21439320034065507,0.7742077120822622,0.21026042975537823,0,0,1,1341
730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.24510109570080668,0.20034800579239576,0.49700051413881746,0.6769361535098037,0,0,1,1796
731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.19525913210687218,0.18956733450035335,0.5938303341902313,0.2730615066279947,0,1,1,2729
